11
14
10
22
13
31
11
12
8
38
9
10
12
10
26
14
12
11
10
11
10
24
24
19
10
17
19
24
16
41
52
29
39
39
55
63
70
30
36
27
22
23
18
26
41
40
29
27
53
116
76
73
87
347
161
158
161
168
180
148
176
147
166
156
152
170
160
167
142
173
146
145
160
159
138
143
167
114
132
128
139
148
148
147
148
155
162
155
190
124
135
142
147
132
193
192
75
186
175
184
115
153
191
136
124
219
158
174
136
191
175
138
9
186
155
152
188
130
136
217
160
154
147
162
197
157
88
126
45
14
11
41
38
152
373
233
164
166
427
220
168
324
271
167
225
205
226
239
254
193
172
245
287
176
280
112
297
128
154
229
273
48
291
162
179
95
214
500
166
205
271
288
214
131
217
464
231
461
165
180
500
398
352
136
150
500
259
